County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_June,Cum_Covid_death_in_July,Cum_Covid_death_in_August
48085,100.79221369123084,0.0038015971401754054,4192.0,7.5,145.5452146936882,228.07882249475708,414.89084108897976,709.0738646796749
48089,210.13183996480885,0.003695802505890335,8144.0,6.3,130.2749732471037,0.0,41.87409854371191,386.17224212534313
48099,191.51103402791995,0.004350577745844971,7103.0,7.5,81.63157825440086,183.01273189293096,301.5101841977064,572.737686139748
48123,280.3030303030303,0.003995030830442483,8228.0,6.7,515.8730158730159,352.1825396825397,1294.6428571428573,4489.087301587301
48139,194.2859278948357,0.0031929610103702934,6614.0,7.1,183.95680261435078,523.7358380314458,896.5188880352332,1696.1899299882052
48171,151.44778150558497,0.003265425911064422,6814.0,5.6,377.945753668297,0.0,37.05350526159774,692.9005483918778
48193,289.24154677611716,0.0032169892877558946,10017.0,5.2,224.55974471102704,460.93842335421346,874.6011109797896,1914.6672970098095
48197,258.41943462080764,0.003397191791735256,10279.0,5.2,25.425883549453342,0.0,0.0,0.0
48205,190.10043041606886,0.00448589033660308,8500.241558457017,2.4,412.4820659971305,2026.5423242467716,3138.4505021520804,4250.3586800573885
48227,244.72854224108863,0.0050906608506598805,10182.0,9.4,870.0632773292604,220.92515819332314,362.75365481125897,905.5204014837443
48243,218.27776445190696,0.002791383022921846,8500.241558457017,5.6,0.0,0.0,0.0,0.0
48267,297.6502400067076,0.0033863818774437153,8500.241558457017,5.6,0.0,0.0,0.0,576.435323956652
48275,417.8245335450576,0.003360033459520561,11714.0,7.0,27.292576419213972,0.0,0.0,3548.0349344978167
48297,200.33214921393832,0.003994080370430659,7365.0,7.9,73.72818874416319,0.0,122.8803145736053,1138.6909150487425
48299,194.79029802498488,0.003447934735517941,8688.0,6.0,77.99954117916954,0.0,4.588208304657031,146.822665749025
48305,385.8786147477124,0.0037948076399760442,9193.0,6.5,67.21559401781214,1193.0767938161653,2318.9379936145187,4402.621408166695
48309,281.0560804972841,0.004236371564628116,7299.0,7.1,316.02779174119235,138.72489995051106,418.9024366483129,1263.331813594261
48319,211.0009784319564,0.002897487504033723,8500.241558457017,6.0,0.0,0.0,0.0,70.19185774450163
48321,362.9615479081953,0.004214532546774263,9897.0,11.5,193.7614278306907,1080.6975411401907,1708.3754059438363,4415.57732718391
48325,208.06310624859015,0.0036212439371676093,6910.0,7.3,89.17493796526054,308.23511166253104,682.3821339950373,2498.8368486352356
48333,170.88595787549207,0.0033855618608551376,9013.0,4.5,348.861071208701,0.0,0.0,0.0
48335,214.69227086547156,0.004744238933593643,9903.0,9.5,81.91925102399064,0.0,0.0,292.5687536571094
48347,303.3556223544568,0.004992322524001576,8104.0,7.9,151.8311760014723,1913.9930065640146,3427.7038218514203,5470.5232807803195
48355,326.69599827764193,0.004307940862210939,7844.0,10.0,242.06859622295704,69.28074988821234,763.1923244657654,3145.787675203012
48359,105.02754820936639,0.0043357612720900844,8500.241558457017,3.4,94.6969696969697,4640.151515151515,6107.954545454546,7575.757575757576
48407,359.553818093615,0.003334033418848245,10045.0,8.9,41.58148237984685,0.0,211.37253543088812,1070.7231712810562
48431,242.23646222097037,0.0031697433496447134,8500.241558457017,8.0,0.0,0.0,0.0,0.0
48453,188.81087043673764,0.005194567677509999,4618.0,7.6,108.24566664102471,476.15533998872803,948.7783703336228,1755.0869183659693
48469,279.6853465807899,0.0038122488972211375,7556.0,9.1,117.28421875678728,484.3403848659919,1113.1141132009905,3098.258112158464
48483,273.6622554660529,0.003433416121484159,10618.0,6.2,98.89240506329115,0.0,0.0,0.0
48487,323.7955559985476,0.0039477314448173395,8478.0,6.3,485.55094369175345,0.0,39.15733416868979,383.74187485315997
48491,128.81652435221898,0.003463733403756862,4458.0,7.0,62.99201931755259,268.7320824111719,612.3095211082531,1150.7896862421705
48005,358.5203356869158,0.004246135567028629,8914.0,8.9,161.44842299486825,235.2534163639509,743.8159487977858,2603.9324223029466
48029,299.23734614499125,0.004786402753182636,6963.0,8.8,294.32698095484324,277.00775721542817,675.150257991549,2029.1941220451258
48041,183.68942312383072,0.004614038882227963,4878.0,6.5,347.7145512213637,722.4784150847909,1239.9055891732946,1923.1188730034771
48057,294.2055595883684,0.004187510783896593,7461.0,6.4,967.5904180366368,976.984499765148,1418.5063410051666,2263.97369657116
48087,385.42963885429634,0.00381020437536756,8500.241558457017,4.6,0.0,0.0,0.0,0.0
48111,279.70108661751317,0.004050412037467951,8131.0,3.1,397.96898586523946,274.46136956223415,1015.5070673802662,3485.659393440373
48155,264.4628099173554,0.0030785896780738905,8500.241558457017,4.7,519.4805194805194,0.0,0.0,0.0
48157,149.42821738043548,0.003444734677897131,4345.0,9.0,92.40003548161363,377.36174490691,674.6434590630882,1399.059737238939
48173,108.39408994128654,0.0030223400698254224,8500.241558457017,4.5,212.91696238466997,0.0,0.0,0.0
48191,471.7212611949454,0.00411408055171561,8500.241558457017,6.8,371.12010796221324,674.7638326585695,1720.6477732793521,2766.531713900135
48211,235.6637863315004,0.004089156425311516,7540.0,5.1,52.36973029588898,0.0,0.0,0.0
48219,331.39702485082796,0.004057422732429738,8549.0,9.6,195.47369792797883,386.60353590200253,708.0491724946788,1324.8772859563007
48225,282.9232766536842,0.004340239844762874,9538.0,5.8,95.78544061302682,0.0,87.07767328456984,1084.1170323928945
48245,312.147773122074,0.004403987323942127,9535.0,13.6,164.17228151769922,785.8803887663229,1344.7816667660445,2466.1618269632104
48253,226.51451023706164,0.005195578928706084,9271.0,7.9,139.42140118508192,0.0,0.0,0.0
48263,112.14507277499403,0.0032427640426625002,8500.241558457017,4.5,262.4671916010499,0.0,0.0,0.0
48311,210.44903952037197,0.004610293308637521,8500.241558457017,2.7,672.9475100942127,0.0,0.0,0.0
48315,319.0213480450948,0.0037298160892566675,12439.0,9.8,30.44448954739192,355.18571138623906,1268.5203978079967,4110.00608889791
48317,189.0329389896189,0.003114335750669201,11636.0,6.8,34.65603881476348,987.697106220759,1628.8338242938833,4106.740599549472
48327,210.90228760949057,0.003420136955574898,8500.241558457017,6.6,140.3180542563143,0.0,0.0,0.0
48339,181.98252106887563,0.0038083249664400353,5920.0,8.7,164.8032321848694,287.78826159755414,527.8313310536375,1034.5889221275916
